,Unnamed: 0,transcript,user_action,user_action_num
1067,1067,waiting needs to be adjusted to level do in the cubicle,SetLightBrightness,4
1068,1068,lights in the backyard should be red,SetLightColor,5
1069,1069,light in the kids bedroom must be on please,SwitchLightOn,1
1070,1070,enter please,IncreaseBrightness,2
1071,1071,lights off in the living room,SwitchLightOff,0
1072,1072,lights Help please,SwitchLightOff,0
1073,1073,like off,SwitchLightOff,0
1074,1074,lights on in the kids bedroom please,SwitchLightOn,1
1075,1075,can you change the lighting intensity of the laundry room to twenty two,SetLightBrightness,4
1076,1076,lights on now,SwitchLightOn,1
1077,1077,flat out,SwitchLightOff,0
1078,1078,lights out please,SwitchLightOff,0
1079,1079,lights out please,SwitchLightOff,0
1080,1080,lower all of the lighting,DecreaseBrightness,3
1081,1081,lower brightness,DecreaseBrightness,3
1082,1082,lower brightness in the backyard,DecreaseBrightness,3
1083,1083,lower brightness in the toilet room,DecreaseBrightness,3
1084,1084,lower light brightness,DecreaseBrightness,3
1085,1085,lower lighting in the backyard yard,DecreaseBrightness,3
1086,1086,can you change the lights to fifty on the patio,SetLightBrightness,4
1087,1087,lower the brightness,DecreaseBrightness,3
1088,1088,lower the brightness in the cubicle,DecreaseBrightness,3
1089,1089,here the brightness in the light's room,DecreaseBrightness,3
1090,1090,lower the brightness in the garden,DecreaseBrightness,3
1091,1091,lower the intensity of the lights,DecreaseBrightness,3
1092,1092,lower the lighting and the garage,DecreaseBrightness,3
1093,1093,lower it lights,DecreaseBrightness,3
1094,1094,no here lights in my bedroom please,DecreaseBrightness,3
1095,1095,over the light in the changing room,DecreaseBrightness,3
1096,1096,the brightness should be ten in bathroom,SetLightBrightness,4
1097,1097,could you set the that room brightness level to thirty nine,SetLightBrightness,4
1098,1098,the bulbs should not be so bright,DecreaseBrightness,3
1099,1099,the cellar light should be turned on,SwitchLightOn,1
1100,1100,the cellar needs to be brighter,IncreaseBrightness,2
1101,1101,the cellar of the light should be pink in the toilet room,SetLightColor,5
1102,1102,the cubicle lights all be pink,SetLightColor,5
1103,1103,that dining room less too tad,DecreaseBrightness,3
1104,1104,the garage flat me to be brighter,IncreaseBrightness,2
1105,1105,the want should have its light one off now,SwitchLightOff,0
1106,1106,the house room light needs to be changed to red,SetLightColor,5
1107,1107,the kitchen light should be pink,SetLightColor,5
1108,1108,at just the bedroom lights the ten percent percent,SetLightBrightness,4
1109,1109,can you set the room light to seventy-three,SetLightBrightness,4
1110,1110,the kitchen should be brighter please,IncreaseBrightness,2
1111,1111,the large meeting room is too dark and must be made brighter,IncreaseBrightness,2
1112,1112,the laundry room is too bright,DecreaseBrightness,3
1113,1113,the lower room these should be green,SetLightColor,5
1114,1114,the light color in the waiting room should be green,SetLightColor,5
1115,1115,the light in the appartment meeting to be dimmed,DecreaseBrightness,3
1116,1116,the light in the boardroom house to be at seventy-three tree,SetLightBrightness,4
1117,1117,the light in the parking lot should be pink,SetLightColor,5
1118,1118,the light in the made need to the,SwitchLightOff,0
1119,1119,the lights need to be dimmed,DecreaseBrightness,3
1120,1120,ten the rid the Boost twenty trip,SetLightBrightness,4
1121,1121,the light needs to be dimmed,DecreaseBrightness,3
1122,1122,lights are too bright and want it dim,DecreaseBrightness,3
1123,1123,the lights in the cellar need to be turned up,IncreaseBrightness,2
1124,1124,the lights in the changing could be switched off,SwitchLightOff,0
1125,1125,the light in toilet are to dark on,IncreaseBrightness,2
1126,1126,the lights in the living room need to blue,SetLightColor,5
1127,1127,the lights in the living room should be on twenty two,SetLightBrightness,4
1128,1128,the light should be on please,SwitchLightOn,1
1129,1129,loo are the made in that one them,DecreaseBrightness,3
1130,1130,can you change the lights to green,SetLightColor,5
1131,1131,lower the lights on the patio,DecreaseBrightness,3
1132,1132,no what of the made to twenty,SetLightBrightness,4
1133,1133,light,DecreaseBrightness,3
1134,1134,make small to us you be all in to cella,SetLightBrightness,4
1135,1135,make certain no lights are on in the bathroom,SwitchLightOff,0
1136,1136,make it little brighter in the bedroom,IncreaseBrightness,2
1137,1137,make it little is darken here,IncreaseBrightness,2
1138,1138,make it little less dark in the backyard yard,IncreaseBrightness,2
1139,1139,make it brighter,IncreaseBrightness,2
1140,1140,Place rid in here,IncreaseBrightness,2
1141,1141,can you change the lights to pink,SetLightColor,5
1142,1142,could Dim in the changing room,IncreaseBrightness,2
1143,1143,make it brighter in the changing room,IncreaseBrightness,2
1144,1144,make rid in the dining room,IncreaseBrightness,2
1145,1145,make it brighter in the large meeting room,IncreaseBrightness,2
1146,1146,be brighter in the living room,IncreaseBrightness,2
1147,1147,make it brighter in the waiting room,IncreaseBrightness,2
1148,1148,Click do,SwitchLightOff,0
1149,1149,make it darken here,SwitchLightOff,0
1150,1150,make it dark in the changing room,SwitchLightOff,0
1151,1151,make it Reduce,SwitchLightOff,0
1152,1152,can you change to pink everywhere,SetLightColor,5
1153,1153,make here dimmer in turn,DecreaseBrightness,3
1154,1154,make it more them,DecreaseBrightness,3
1155,1155,make it so that the light is pink,SetLightColor,5
1156,1156,make roomcan green,SetLightColor,5
1157,1157,make laundry in light brightness twenty,SetLightBrightness,4
1158,1158,make lights brighter,IncreaseBrightness,2
1159,1159,make light dimmer,DecreaseBrightness,3
1160,1160,make lights less bright in the laundry room,DecreaseBrightness,3
1161,1161,flat pink,SetLightColor,5
1162,1162,make blue lights of,SwitchLightOff,0
1163,1163,tad more lighting in the basement,IncreaseBrightness,2
1164,1164,can you change the lights to the color red,SetLightColor,5
1165,1165,make my bulbs less bright,DecreaseBrightness,3
1166,1166,make my lights blue,SetLightColor,5
1167,1167,make my lights brighter,IncreaseBrightness,2
1168,1168,make my lights green,SetLightColor,5
1169,1169,make my lights pink,SetLightColor,5
1170,1170,make parking lights go on,SwitchLightOn,1
1171,1171,make sure the flat are increased in brightness,IncreaseBrightness,2
1172,1172,make sure the lights Make so can see,IncreaseBrightness,2
1173,1173,make sure there are no lights on,SwitchLightOff,0
1174,1174,make the backyard red go,IncreaseBrightness,2
1175,1175,can you change the patio light to blue,SetLightColor,5
1176,1176,make the basement at ten percent percent for the light setting,SetLightBrightness,4
1177,1177,make the Lessen lights go on,SwitchLightOn,1
1178,1178,make the balcony tree tad be,DecreaseBrightness,3
1179,1179,to make the bathroom light on,SwitchLightOn,1
1180,1180,make the bedroom light not,DecreaseBrightness,3
1181,1181,make the bedroom lights turn on,SwitchLightOn,1
1182,1182,make the bedroom light intense be ten,SetLightBrightness,4
1183,1183,make the boardroom light to twelve,SetLightBrightness,4
1184,1184,make the boardroom room lights red,SetLightColor,5
1185,1185,make the brightness at twelve percent percent,SetLightBrightness,4
1186,1186,can you change the be able to it,SetLightColor,5
1187,1187,make the brightness in the kitchen seventy-three tree,SetLightBrightness,4
1188,1188,make the brightness of my lights thirty nine,SetLightBrightness,4
1189,1189,make the bright of the lights be at please two percent percent,SetLightBrightness,4
1190,1190,make the color of the light pink,SetLightColor,5
1191,1191,make the color of the light red,SetLightColor,5
1192,1192,make the cubicle less bright,DecreaseBrightness,3
1193,1193,make the cubicle light green,SetLightColor,5
1194,1194,make the cubicle lighting to be dimmer,DecreaseBrightness,3
1195,1195,make the cubicle lights turn off,SwitchLightOff,0
1196,1196,can you darken the bedroom,DecreaseBrightness,3
1197,1197,make dining room lit flick,SwitchLightOff,0
1198,1198,make the enter flat brighter,IncreaseBrightness,2
1199,1199,make the entrance light at twenty two,SetLightBrightness,4
1200,1200,make the entrance lights let enter,DecreaseBrightness,3
1201,1201,make the made,SetLightColor,5
1202,1202,make the it's bedroom brighter with more light,IncreaseBrightness,2
1203,1203,make the child's bedroom light area,SetLightColor,5
1204,1204,make the kids bedroom lights area twelve,SetLightBrightness,4
1205,1205,make the room made,IncreaseBrightness,2
1206,1206,make the kitchen brighter,IncreaseBrightness,2
1207,1207,can you decrease the brightness,DecreaseBrightness,3
1208,1208,make the large meeting room large to ten can but create,SetLightBrightness,4
1209,1209,make the laundry room bit please,DecreaseBrightness,3
1210,1210,make the laundry room lights red,SetLightColor,5
1211,1211,make the flat dark,IncreaseBrightness,2
1212,1212,make the flat bulb create please,IncreaseBrightness,2
1213,1213,make the light all in the pantry the twenty brightness,SetLightBrightness,4
1214,1214,make the lightbulb pink,SetLightColor,5
1215,1215,make the light dimmer,DecreaseBrightness,3
1216,1216,make the light green,SetLightColor,5
1217,1217,make the light in the bathroom brighter,IncreaseBrightness,2
1218,1218,can the decrease the brightness in the kids bedroom,DecreaseBrightness,3
1219,1219,make the light in the bedroom brighter,IncreaseBrightness,2
1220,1220,make the it in the dining room red,SetLightColor,5
1221,1221,make the light in the pantry too too,SetLightBrightness,4
1222,1222,make the light turn red,SetLightColor,5
1223,1223,make lighting bring here,IncreaseBrightness,2
1224,1224,made the lighting brighter in the living room,IncreaseBrightness,2
1225,1225,make the lighting more intense in the bathroom,IncreaseBrightness,2
1226,1226,make the lights little brighter in the laundry room,IncreaseBrightness,2
1227,1227,make the lights blue,SetLightColor,5
1228,1228,make the lights blue,SetLightColor,5
1229,1229,can you decrease the brightness of the flipped,DecreaseBrightness,3
1230,1230,make the lights blue,SetLightColor,5
1231,1231,make the lights brighter,IncreaseBrightness,2
1232,1232,make the lights brighter in the studio,IncreaseBrightness,2
1233,1233,make the lights brighter,IncreaseBrightness,2
1234,1234,make light dimmer please,DecreaseBrightness,3
1235,1235,make the lights five,SetLightBrightness,4
1236,1236,make the lights go on,SwitchLightOn,1
1237,1237,make the lights green,SetLightColor,5
1238,1238,make the lights green please,SetLightColor,5
1239,1239,make the lights in the bedroom less bright,DecreaseBrightness,3
1240,1240,can you decrease the light intensity,DecreaseBrightness,3
1241,1241,make the five in the cellar at the too brightness,SetLightBrightness,4
1242,1242,made the lights see the at ten thirty nine house,SetLightBrightness,4
1243,1243,make the lights in the house brighter,IncreaseBrightness,2
1244,1244,make the lights in the kids room ten,SetLightBrightness,4
1245,1245,make the light in the bedroom green,SetLightColor,5
1246,1246,make the lights in the room lower,DecreaseBrightness,3
1247,1247,make the lights in the studio to be at twelve,SetLightBrightness,4
1248,1248,make the lights in the toilet brighter,IncreaseBrightness,2
1249,1249,make the if less bright,DecreaseBrightness,3
1250,1250,can you give the lights in the lounge,DecreaseBrightness,3
1251,1251,make the lights less bright,DecreaseBrightness,3
1252,1252,make the lights more bright,IncreaseBrightness,2
1253,1253,make the lights more bright in the bedroom,IncreaseBrightness,2
1254,1254,make the lights not shine any more,SwitchLightOff,0
1255,1255,make the light pink,SetLightColor,5
1256,1256,make the flat pink,SetLightColor,5
1257,1257,make the lights red,SetLightColor,5
1258,1258,make the large of the color area,SetLightColor,5
1259,1259,make the lights turn off,SwitchLightOff,0
1260,1260,make light turn off in the waiting room,SwitchLightOff,0
1261,1261,can you increase the brightness of the lights in the bedroom,IncreaseBrightness,2
1262,1262,make the flat turn on,SwitchLightOn,1
1263,1263,make the living room dimmer,DecreaseBrightness,3
1264,1264,Make the living room light on,DecreaseBrightness,3
1265,1265,make the lounge twenty two,SetLightBrightness,4
1266,1266,make meeting room flat fifty,SetLightBrightness,4
1267,1267,make the pantry five percent percent in brightness,SetLightBrightness,4
1268,1268,make the pantry lights to twelve,SetLightBrightness,4
1269,1269,make the patio brighter,IncreaseBrightness,2
1270,1270,make the room bit darker,DecreaseBrightness,3
1271,1271,make the room brighter,IncreaseBrightness,2
1272,1272,at just brightness to fifty,SetLightBrightness,4
1273,1273,can you increase the brightness,IncreaseBrightness,2
1274,1274,make the studio lighting to be at the twelve setting,SetLightBrightness,4
1275,1275,make the studio light off,SwitchLightOff,0
1276,1276,make the toilet green lights,SetLightColor,5
1277,1277,make twenty two the brightness instead.,SetLightBrightness,4
1278,1278,way you change the like in please,SetLightColor,5
1279,1279,more light please,IncreaseBrightness,2
1280,1280,more lights please,IncreaseBrightness,2
1281,1281,cold bright setting in the dining room entire,SetLightBrightness,4
1282,1282,my bedroom needs to be darker,DecreaseBrightness,3
1283,1283,no lights in the garden,SwitchLightOff,0
1284,1284,can all after lightening level in the studio,IncreaseBrightness,2
1285,1285,value cut out lights in the pantry,SwitchLightOff,0
1286,1286,"Make google, turn off lights can entire flat",SwitchLightOff,0
1287,1287,"google, turn off lights",SwitchLightOff,0
1288,1288,Once you enter the laundry room turn on the lights,SwitchLightOn,1
1289,1289,please turn on the light,SwitchLightOn,1
1290,1290,Place the cellar lights in the off position,SwitchLightOff,0
1291,1291,Place the lighting on level twenty two in the possible,SetLightBrightness,4
1292,1292,please activate the lights,SwitchLightOn,1
1293,1293,please just the cubicle light so its brighter,IncreaseBrightness,2
1294,1294,please adjust the light brightness to go lower please,DecreaseBrightness,3
1295,1295,can you light up the basement bit more,IncreaseBrightness,2
1296,1296,please adjust the light bulbs to twelve,SetLightBrightness,4
1297,1297,please brightened the lights in the meeting room,IncreaseBrightness,2
1298,1298,please change entrance lights to blue,SetLightColor,5
1299,1299,please change the lights to area and nine,SetLightColor,5
1300,1300,please change the brightness in the room,DecreaseBrightness,3
1301,1301,please changed the brightness level in parking area to twenty,SetLightBrightness,4
1302,1302,please change the brightness level in the backyard yard to fifty,SetLightBrightness,4
1303,1303,please changing the color in the large meeting room to pink,SetLightColor,5
1304,1304,please can the color of the flat rid,SetLightColor,5
1305,1305,please change the color to pink,SetLightColor,5
1306,1306,can you make it tad brighter please,IncreaseBrightness,2
1307,1307,please change the cold to area in the bathroom,SetLightColor,5
1308,1308,please changed light color in the kitchen to blue,SetLightColor,5
1309,1309,please change the lighting to twelve in one shed,SetLightBrightness,4
1310,1310,please change the light green,SetLightColor,5
1311,1311,please can the lights in them waiting room for rid can is,SetLightColor,5
1312,1312,please change lights to area in the cellar,SetLightColor,5
1313,1313,Place changed the lights to red,SetLightColor,5
1314,1314,please change the lights to twenty two in the house,SetLightBrightness,4
1315,1315,vestibule the living room made red,SetLightColor,5
1316,1316,please cut off all light,SwitchLightOff,0
1317,1317,can you Make it brighter inside,IncreaseBrightness,2
1318,1318,please decrease the brightness,DecreaseBrightness,3
1319,1319,please decrease the brightness,DecreaseBrightness,3
1320,1320,please dim light,DecreaseBrightness,3
1321,1321,please dim the lights,DecreaseBrightness,3
1322,1322,please flick the lights on,SwitchLightOn,1
1323,1323,please get rid of the lights,SwitchLightOff,0
1324,1324,please get the lights off,SwitchLightOff,0
1325,1325,please go on and increase the brightness,IncreaseBrightness,2
1326,1326,please have the waiting room be less bright,DecreaseBrightness,3
1327,1327,please increase lights,IncreaseBrightness,2
1328,1328,can you make it dimmer and here,DecreaseBrightness,3
1329,1329,please increase the brightness of the lights,IncreaseBrightness,2
1330,1330,please increase the brightness of the lights in the kids room,IncreaseBrightness,2
1331,1331,please increase the brightness of the lights in the small meeting room,IncreaseBrightness,2
1332,1332,please increase the brighness of the flat,IncreaseBrightness,2
1333,1333,please increase the garage,IncreaseBrightness,2
1334,1334,please increase the meeting,IncreaseBrightness,2
1335,1335,please increase lights in the office,IncreaseBrightness,2
1336,1336,these will area the brightness for me,DecreaseBrightness,3
1337,1337,please lower the lights in the room,DecreaseBrightness,3
1338,1338,please lower the lights,DecreaseBrightness,3
1339,1339,can you make the bedroom lights go up,IncreaseBrightness,2
1340,1340,please make it brighter,IncreaseBrightness,2
1341,1341,please make the color red,SetLightColor,5
1342,1342,please make the want flat blue,SetLightColor,5
1343,1343,please make the flat room blue,SetLightColor,5
1344,1344,please make the light let,SetLightColor,5
1345,1345,please make to light red,SetLightColor,5
1346,1346,please make the lights brighter,IncreaseBrightness,2
1347,1347,please make the flat green,SetLightColor,5
1348,1348,please make the light green in the dining room,SetLightColor,5
1349,1349,please make the flat pink,SetLightColor,5
1350,1350,can you make the brightness twelve,SetLightBrightness,4
1351,1351,please make lights pink in my bedroom,SetLightColor,5
1352,1352,please make the vestibule lighting to be at twelve,SetLightBrightness,4
1353,1353,please put off the pantry,SwitchLightOff,0
1354,1354,please set it two five,SetLightBrightness,4
1355,1355,please at lounge brightness at twenty percent,SetLightBrightness,4
1356,1356,the rid the nine make ten to nine,SetLightBrightness,4
1357,1357,please rid the brightness to five percent,SetLightBrightness,4
1358,1358,please at the light brightness level of basement to thirty nine,SetLightBrightness,4
1359,1359,the serial the rid cold to change,SetLightBrightness,4
1360,1360,please set the office lights down,DecreaseBrightness,3
1361,1361,can you make the lights blue,SetLightColor,5
1362,1362,please set the office to twenty two for the intensity,SetLightBrightness,4
1363,1363,please set the studio to level too for the light intensity,SetLightBrightness,4
1364,1364,please set the toilet lighting to two,SetLightBrightness,4
1365,1365,shed rid the toilet room like to too,SetLightBrightness,4
1366,1366,please shut off the lighting,SwitchLightOff,0
1367,1367,please shut off the lights above the toilet,SwitchLightOff,0
1368,1368,please shut off the lights,SwitchLightOff,0
1369,1369,please stop the lights,SwitchLightOff,0
1370,1370,create switch my lights on cella,SwitchLightOn,1
1371,1371,please switch on the lights for the facilities,SwitchLightOn,1
1372,1372,can you make the light brighter,IncreaseBrightness,2
1373,1373,Place child's on my cubicle if,SwitchLightOn,1
1374,1374,please turn the lights,SwitchLightOn,1
1375,1375,please area the color of the light to be red please,SetLightColor,5
1376,1376,way switch to pink living,SetLightColor,5
1377,1377,please to the green,SetLightColor,5
1378,1378,less turned down the brightness,SwitchLightOff,0
1379,1379,please turn down the light intensity,DecreaseBrightness,3
1380,1380,please turn down the lights,DecreaseBrightness,3
1381,1381,please turn down the lights and the entrance area,DecreaseBrightness,3
1382,1382,please turn down the lights in the pantry,DecreaseBrightness,3
1383,1383,don't just bedroom brightness level to seventy-three tree,SetLightBrightness,4
1384,1384,can you make the light dimmer in the living room,DecreaseBrightness,3
1385,1385,please turn light area in large meeting room,SetLightColor,5
1386,1386,please turn lights up,IncreaseBrightness,2
1387,1387,please turn my light on,SwitchLightOn,1
1388,1388,please don't off all light,SwitchLightOff,0
1389,1389,please turn off all lights,SwitchLightOff,0
1390,1390,please turn off the cellar like,SwitchLightOff,0
1391,1391,please turn off the lighting,SwitchLightOff,0
1392,1392,please turn not the lighting,SwitchLightOff,0
1393,1393,please turn off the lights in the bedroom,SwitchLightOff,0
1394,1394,please turn off the lights in the bedroom,SwitchLightOff,0
1395,1395,can you make the lights green in the basement,SetLightColor,5
1396,1396,please turn of the lights in the vestibule,SwitchLightOff,0
1397,1397,let's turn Throughout the lights in this room,SwitchLightOff,0
1398,1398,please done off the light,SwitchLightOff,0
1399,1399,please after of the red made,SwitchLightOff,0
1400,1400,the turned on my parking lights,SwitchLightOn,1
1401,1401,please turn on the lights,SwitchLightOn,1
1402,1402,please turn on the lights and the entrance,SwitchLightOn,1
1403,1403,please don't on the leave room lights,SwitchLightOn,1
1404,1404,please turned down the brightness of the light above just bed,DecreaseBrightness,3
1405,1405,please turn the brightness up,IncreaseBrightness,2
1406,1406,can you make the lights green,SetLightColor,5
1407,1407,please turn the cella to thirty nine,SetLightBrightness,4
1408,1408,please turn the kids room brightness to fifty,SetLightBrightness,4
1409,1409,please turn the kitchen lights on,SwitchLightOn,1
1410,1410,please turn the light on for me,SwitchLightOn,1
1411,1411,please turn the lights down,DecreaseBrightness,3
1412,1412,please turn the lights down in the waiting room,DecreaseBrightness,3
1413,1413,please turn the lights down to lower setting in the living room,DecreaseBrightness,3
1414,1414,the turned the lights,DecreaseBrightness,3
1415,1415,please turn the lights off,SwitchLightOff,0
1416,1416,please stand the so in the garden,SwitchLightOff,0
1417,1417,can you make lights in the office green,SetLightColor,5
1418,1418,please turn the lights up in this room,SwitchLightOff,0
1419,1419,please turn the living room lights to twelve,SetLightBrightness,4
1420,1420,please turn the patio lights up for me,IncreaseBrightness,2
1421,1421,please turn up lights in appartment,IncreaseBrightness,2
1422,1422,turn up the lighting in the toilets,IncreaseBrightness,2
1423,1423,please turn of the flat bit more,IncreaseBrightness,2
1424,1424,please turn up the lights,IncreaseBrightness,2
1425,1425,please decrease the brightness,DecreaseBrightness,3
1426,1426,please set the brightness of the light to seventy-three tree,SetLightBrightness,4
1427,1427,power on the lamps,SwitchLightOn,1
1428,1428,can you made it outside light green,SetLightColor,5
1429,1429,want made lamp in the toilets,SwitchLightOn,1
1430,1430,lower on the light,SwitchLightOn,1
1431,1431,on lights in the bedroom,SwitchLightOn,1
1432,1432,power on the much lamps,SwitchLightOn,1
1433,1433,now are the cubicle lamps to ten,SetLightBrightness,4
1434,1434,are the lamps the two set,SetLightBrightness,4
1435,1435,for the office lights,SwitchLightOn,1
1436,1436,put that from brightness to fifty,SetLightBrightness,4
1437,1437,put lights can in higher intense you to be please,IncreaseBrightness,2
1438,1438,for less to blue,SetLightColor,5
1439,1439,you please brighten this room up bit,IncreaseBrightness,2
1440,1440,put on the lights in the cella at two percent,SetLightBrightness,4
1441,1441,mood parking lights at level cella,SetLightBrightness,4
1442,1442,Put the light must here that it ten,SetLightBrightness,4
1443,1443,put the cellar lights to the,SwitchLightOff,0
1444,1444,put the kids bedroom lights on twelve,SetLightBrightness,4
1445,1445,put the lighting level ten,SetLightBrightness,4
1446,1446,put the lights in the living room at level thirty nine,SetLightBrightness,4
1447,1447,put the five in the made glow select,SetLightBrightness,4
1448,1448,put the lights off in the bedroom,SwitchLightOff,0
1449,1449,put the lights on,SwitchLightOn,1
1450,1450,and two please the the out room large to colored,SetLightColor,5
1451,1451,put the lights on please,SwitchLightOn,1
1452,1452,put the lights to twelve percent percent in the bathroom,SetLightBrightness,4
1453,1453,not the Click to two in the backyard yard,SetLightBrightness,4
1454,1454,put the parking brightness at twenty,SetLightBrightness,4
1455,1455,Quickly put on the lights in the dining room as am very hungry,SwitchLightOn,1
1456,1456,raise the lights in the changing room,IncreaseBrightness,2
1457,1457,raise the lights and the laundry,IncreaseBrightness,2
1458,1458,decrease basement brightness to two percent set,SetLightBrightness,4
1459,1459,It's brightness,DecreaseBrightness,3
1460,1460,reduce brightness to fifty the house,SetLightBrightness,4
1461,1461,the studio lights need to be increased,IncreaseBrightness,2
1462,1462,the toilet light should be blue,SetLightColor,5
1463,1463,and the rid the darkness to enter to for house,SetLightBrightness,4
1464,1464,the toilets should have green lighting,SetLightColor,5
1465,1465,there is too much light in here,DecreaseBrightness,3
1466,1466,there is too much light in the bedroom,DecreaseBrightness,3
1467,1467,Throughout the house turn up the light power,IncreaseBrightness,2
1468,1468,one down the brightness from the laundry room,DecreaseBrightness,3
1469,1469,don't all light on,SwitchLightOn,1
1470,1470,turn lights down please,DecreaseBrightness,3
1471,1471,turn backyard yard lights off,SwitchLightOff,0
1472,1472,turn basement lights on please,SwitchLightOn,1
1473,1473,turn basement flat to pink,SetLightColor,5
1474,1474,can the set to cella of room to seventy-three tree,SetLightBrightness,4
1475,1475,to room kids,SwitchLightOff,0
1476,1476,turn brightness down in bedroom,DecreaseBrightness,3
1477,1477,turn down bedroom lights,DecreaseBrightness,3
1478,1478,turned down lights in tree appartment,DecreaseBrightness,3
1479,1479,turned down the basement lights,DecreaseBrightness,3
1480,1480,turned down the brightness,DecreaseBrightness,3
1481,1481,turn down the brightness for me,DecreaseBrightness,3
1482,1482,turned out the brightness to the laundry room,DecreaseBrightness,3
1483,1483,turned down the brightness of the lighting,DecreaseBrightness,3
1484,1484,and on the brightness please,DecreaseBrightness,3
1485,1485,can the set the kids room light to five,SetLightBrightness,4
1486,1486,turned down the light in the bedroom,DecreaseBrightness,3
1487,1487,turn down the light one lounge,DecreaseBrightness,3
1488,1488,turned down the light intensity in the dining room,DecreaseBrightness,3
1489,1489,turn down the light power all the way,SwitchLightOff,0
1490,1490,turned down the light power in the pantry all the way,SwitchLightOff,0
1491,1491,turned down the lighting in the kitchen bedroom,DecreaseBrightness,3
1492,1492,turned down the lights,DecreaseBrightness,3
1493,1493,turn down the lights bit,DecreaseBrightness,3
1494,1494,can you please change the brightness in the kids room to twenty two,SetLightBrightness,4
1495,1495,reduce the brightness in my bedroom as am going to sleep,DecreaseBrightness,3
1496,1496,reduce the brightness in the bedroom please,DecreaseBrightness,3
1497,1497,reduce the light brightness in the backyard to level ten,SetLightBrightness,4
1498,1498,select pink light color,SetLightColor,5
1499,1499,set all lamps to level thirty nine in the studio,SetLightBrightness,4
1500,1500,set all lamps to too in the laundry room,SetLightBrightness,4
1501,1501,rid brightness in pantry to seventy-three tree soon,SetLightBrightness,4
1502,1502,set brightness to twenty please,SetLightBrightness,4
1503,1503,set cellar lights to fifty,SetLightBrightness,4
1504,1504,set light color to blue,SetLightColor,5
1505,1505,can you please change the brightness in the lounge to thirty nine,SetLightBrightness,4
1506,1506,at lights to green,SetLightColor,5
1507,1507,set lights to level thirty nine,SetLightBrightness,4
1508,1508,this lights to level twenty two,SetLightBrightness,4
1509,1509,set lights to the,SwitchLightOff,0
1510,1510,set lights to twenty two percent percent the basement,SetLightBrightness,4
1511,1511,set all lights to two in the parking room please,SetLightBrightness,4
1512,1512,Set leave room bright level to twenty two,SetLightBrightness,4
1513,1513,set bedroom into to for,SetLightBrightness,4
1514,1514,set the basement lights to two,SetLightBrightness,4
1515,1515,set the out in lights to the on position,SwitchLightOn,1
1516,1516,can you please change the color to blue,SetLightColor,5
1517,1517,red the bedroom lights to two for brightness,SetLightBrightness,4
1518,1518,set the brightness in the bathroom at level all,SetLightBrightness,4
1519,1519,Make the brightness in the bedroom to twenty two,SetLightBrightness,4
1520,1520,set the brightness in the kids room to level twenty two,SetLightBrightness,4
1521,1521,Set the brightness in the living room to cella,SetLightBrightness,4
1522,1522,set them rid this level of light to twenty,SetLightBrightness,4
1523,1523,at the brightness level to seventy-three tree,SetLightBrightness,4
1524,1524,set the brightness of the light bulbs to fifty,SetLightBrightness,4
1525,1525,set the brightness of the bulbs to fifty,SetLightBrightness,4
1526,1526,set patio two fifty,SetLightBrightness,4
1527,1527,turn down the lights in here,DecreaseBrightness,3
1528,1528,turned down the lights and the basement,DecreaseBrightness,3
1529,1529,can you set the meeting room to be pink hue?,SetLightColor,5
1530,1530,turn down the lights in the bedroom,DecreaseBrightness,3
1531,1531,turn down the lights in the cella,DecreaseBrightness,3
1532,1532,turned down the lights in the changing room,DecreaseBrightness,3
1533,1533,turn down the lights in the kitchen,DecreaseBrightness,3
1534,1534,turned and the light in the large meeting whole,SwitchLightOff,0
1535,1535,turned down the lights into toilet room,DecreaseBrightness,3
1536,1536,turn down the lights in the waiting room,DecreaseBrightness,3
1537,1537,turned down the lights one notch,DecreaseBrightness,3
1538,1538,done down the made please,SwitchLightOff,0
1539,1539,done done the be,DecreaseBrightness,3
1540,1540,can you shut off the house lights,SwitchLightOff,0
1541,1541,turn light on in toilet room,SwitchLightOn,1
1542,1542,sun meeting area,SetLightColor,5
1543,1543,turn flat in the laundry room brighter,IncreaseBrightness,2
1544,1544,turn on my lights everywhere please,SwitchLightOn,1
1545,1545,turn light on in the waiting room,SwitchLightOn,1
1546,1546,turn lights on over the toilet,SwitchLightOn,1
1547,1547,turn lights to green,SetLightColor,5
1548,1548,turn living room lights to red,SetLightColor,5
1549,1549,don't create room lights off,SwitchLightOff,0
1550,1550,turn on my living room light please,SwitchLightOn,1
1551,1551,can you shut the lights off at the entrance,SwitchLightOff,0
1552,1552,turn off all the lamps,SwitchLightOff,0
1553,1553,turn off lights,SwitchLightOff,0
1554,1554,turn off my bedroom lighter please,SwitchLightOff,0
1555,1555,not parking flat,SwitchLightOff,0
1556,1556,ten after room flat,SwitchLightOff,0
1557,1557,down after cellar flat,SwitchLightOff,0
1558,1558,turn off the light power,SwitchLightOff,0
1559,1559,turn off the living,SwitchLightOff,0
1560,1560,turn off lit,SwitchLightOff,0
1561,1561,turn off the lights,SwitchLightOff,0
1562,1562,can you stop the lighting,SwitchLightOff,0
1563,1563,turn off the lights at your thirty,SwitchLightOff,0
1564,1564,turn off the lights for me,SwitchLightOff,0
1565,1565,don't now the lights for the dining room,SwitchLightOff,0
1566,1566,turn off the lights in five minutes,SwitchLightOff,0
